Product,Channel,WeekStart,TV,Online,StoresAvailability
TXX06,B,2015-04-27,0.0,0.0,36
TXXX0,B,2015-04-27,0.0,0.0,36
TXZ06,B,2015-04-27,0.0,0.0,42
TXX00,A,2015-04-27,0.0,0.0,3
TXX06,A,2015-04-27,0.0,0.0,4
TXX00,C,2015-04-27,0.0,0.0,91
TXX06,C,2015-04-27,0.0,0.0,92
TXXX0,C,2015-04-27,0.0,0.0,88
TXZ06,C,2015-04-27,0.0,0.0,90
TXX00,D,2015-04-27,0.0,0.0,1
TXZ06,D,2015-04-27,0.0,0.0,1
TXQT7,E,2015-04-27,0.0,0.0,57
TXQTZ,E,2015-04-27,0.0,0.0,52
TXQT7,B,2015-04-27,0.0,0.0,50
TXQTZ,B,2015-04-27,0.0,0.0,47
TXQTZ,A,2015-04-27,0.0,0.0,10
TXQQX,C,2015-04-27,0.0,0.0,41
TXQT7,C,2015-04-27,0.0,0.0,83
TXQTZ,C,2015-04-27,0.0,0.0,88
TXQQX,F,2015-04-27,0.0,0.0,1
TXQTZ,F,2015-04-27,0.0,0.0,3
TXX5Q,E,2015-05-04,0.0,0.0,49
TXQ0T,E,2015-05-04,0.0,0.0,46
TXX5Q,B,2015-05-04,0.0,0.0,26
TXQ0T,B,2015-05-04,0.0,0.0,22
TXX5Q,A,2015-05-04,0.0,0.0,59
TXQ0T,A,2015-05-04,0.0,0.0,43
TXX5Q,C,2015-05-04,0.0,0.0,97
TXQ0T,C,2015-05-04,0.0,0.0,94
TXX00,E,2015-05-04,0.0,0.0,47
TXX06,E,2015-05-04,0.0,0.0,47
TXXX0,E,2015-05-04,0.0,0.0,47
TXZ06,E,2015-05-04,0.0,0.0,60
TXX00,B,2015-05-04,0.0,0.0,37
TXX06,B,2015-05-04,0.0,0.0,36
TXXX0,B,2015-05-04,0.0,0.0,43
TXZ06,B,2015-05-04,0.0,0.0,41
TXX06,A,2015-05-04,0.0,0.0,3
TXX00,C,2015-05-04,0.0,0.0,91
TXX06,C,2015-05-04,0.0,0.0,91
TXXX0,C,2015-05-04,0.0,0.0,84
TXZ06,C,2015-05-04,0.0,0.0,93
TXX00,D,2015-05-04,0.0,0.0,1
TXX06,D,2015-05-04,0.0,0.0,1
TXZ06,D,2015-05-04,0.0,0.0,1
TXQT7,E,2015-05-04,150641.39,0.0,50
TXQTZ,E,2015-05-04,150641.39,0.0,47
TXQT7,B,2015-05-04,150641.39,0.0,52
TXQTZ,B,2015-05-04,150641.39,0.0,55
TXQTZ,A,2015-05-04,150641.39,0.0,3
TXQQX,C,2015-05-04,150641.39,0.0,43
TXQT7,C,2015-05-04,150641.39,0.0,85
TXQTZ,C,2015-05-04,150641.39,0.0,88
TXQTZ,F,2015-05-04,150641.39,0.0,1
TXX5Q,E,2015-05-11,0.0,0.0,51
TXQ0T,E,2015-05-11,0.0,0.0,48
TXX5Q,B,2015-05-11,0.0,0.0,27
TXQ0T,B,2015-05-11,0.0,0.0,28
TXX5Q,A,2015-05-11,0.0,0.0,47
TXQ0T,A,2015-05-11,0.0,0.0,47
TXX5Q,C,2015-05-11,0.0,0.0,94
TXQ0T,C,2015-05-11,0.0,0.0,91
TXX00,E,2015-05-11,0.0,0.0,46
TXX06,E,2015-05-11,0.0,0.0,51
TXXX0,E,2015-05-11,0.0,0.0,48
TXZ06,E,2015-05-11,0.0,0.0,57
TXX00,B,2015-05-11,0.0,0.0,31
TXX06,B,2015-05-11,0.0,0.0,26
TXXX0,B,2015-05-11,0.0,0.0,27
TXZ06,B,2015-05-11,0.0,0.0,35
TXX06,A,2015-05-11,0.0,0.0,2
TXX00,C,2015-05-11,0.0,0.0,93
TXX06,C,2015-05-11,0.0,0.0,89
TXXX0,C,2015-05-11,0.0,0.0,87
TXZ06,C,2015-05-11,0.0,0.0,91
TXX00,D,2015-05-11,0.0,0.0,1
TXX06,D,2015-05-11,0.0,0.0,1
TXZ06,D,2015-05-11,0.0,0.0,1
TXQT7,E,2015-05-11,148069.21,0.0,54
TXQTZ,E,2015-05-11,148069.21,0.0,48
TXQT7,B,2015-05-11,148069.21,0.0,43
TXQTZ,B,2015-05-11,148069.21,0.0,42
TXQTZ,A,2015-05-11,148069.21,0.0,4
TXQQX,C,2015-05-11,148069.21,0.0,37
TXQT7,C,2015-05-11,148069.21,0.0,85
TXQTZ,C,2015-05-11,148069.21,0.0,85
TXQQX,F,2015-05-11,148069.21,0.0,1
TXQ0T,E,2015-05-18,0.0,0.0,43
TXX5Q,B,2015-05-18,0.0,0.0,26
TXQ0T,B,2015-05-18,0.0,0.0,22
TXX5Q,A,2015-05-18,0.0,0.0,47
TXQ0T,A,2015-05-18,0.0,0.0,47
TXX5Q,C,2015-05-18,0.0,0.0,93
TXQ0T,C,2015-05-18,0.0,0.0,93
TXX00,E,2015-05-18,0.0,0.0,46
TXX06,E,2015-05-18,0.0,0.0,48
TXXX0,E,2015-05-18,0.0,0.0,53
TXZ06,E,2015-05-18,0.0,0.0,57
TXX00,B,2015-05-18,0.0,0.0,29
TXX06,B,2015-05-18,0.0,0.0,25
TXXX0,B,2015-05-18,0.0,0.0,29
TXZ06,B,2015-05-18,0.0,0.0,46
TXX06,A,2015-05-18,0.0,0.0,3
TXX00,C,2015-05-18,0.0,0.0,96
TXX06,C,2015-05-18,0.0,0.0,95
TXXX0,C,2015-05-18,0.0,0.0,90
TXZ06,C,2015-05-18,0.0,0.0,93
TXX00,D,2015-05-18,0.0,0.0,1
TXX06,D,2015-05-18,0.0,0.0,1
TXQT7,E,2015-05-18,0.0,0.0,53
TXQTZ,E,2015-05-18,0.0,0.0,51
TXQT7,B,2015-05-18,0.0,0.0,50
TXQTZ,B,2015-05-18,0.0,0.0,52
TXQT7,A,2015-05-18,0.0,0.0,6
TXQTZ,A,2015-05-18,0.0,0.0,5
TXQQX,C,2015-05-18,0.0,0.0,42
TXQT7,C,2015-05-18,0.0,0.0,88
TXQTZ,C,2015-05-18,0.0,0.0,90
TXX5Q,E,2015-05-25,0.0,0.0,58
TXQ0T,E,2015-05-25,0.0,0.0,39
TXX5Q,B,2015-05-25,0.0,0.0,22
TXQ0T,B,2015-05-25,0.0,0.0,23
TXX5Q,A,2015-05-25,0.0,0.0,48
TXQ0T,A,2015-05-25,0.0,0.0,47
TXX5Q,C,2015-05-25,0.0,0.0,93
TXQ0T,C,2015-05-25,0.0,0.0,92
TXX00,E,2015-05-25,0.0,0.0,44
TXX06,E,2015-05-25,0.0,0.0,39
TXXX0,E,2015-05-25,0.0,0.0,50
TXZ06,E,2015-05-25,0.0,0.0,60
TXX00,B,2015-05-25,0.0,0.0,19
TXX06,B,2015-05-25,0.0,0.0,43
TXXX0,B,2015-05-25,0.0,0.0,32
TXZ06,B,2015-05-25,0.0,0.0,39
TXX00,A,2015-05-25,0.0,0.0,1
TXX06,A,2015-05-25,0.0,0.0,2
TXX00,C,2015-05-25,0.0,0.0,90
TXX06,C,2015-05-25,0.0,0.0,91
TXXX0,C,2015-05-25,0.0,0.0,88
TXZ06,C,2015-05-25,0.0,0.0,92
TXQT7,E,2015-05-25,168807.78,0.0,57
TXQTZ,E,2015-05-25,168807.78,0.0,54
TXQT7,B,2015-05-25,168807.78,0.0,44
TXQTZ,B,2015-05-25,168807.78,0.0,50
TXQQX,C,2015-05-25,168807.78,0.0,38
TXQT7,C,2015-05-25,168807.78,0.0,84
TXQTZ,C,2015-05-25,168807.78,0.0,88
TXX5Q,E,2015-06-01,0.0,0.0,49
TXQ0T,E,2015-06-01,0.0,0.0,51
TXX5Q,B,2015-06-01,0.0,0.0,36
TXQ0T,B,2015-06-01,0.0,0.0,25
TXX5Q,A,2015-06-01,0.0,0.0,50
TXQ0T,A,2015-06-01,0.0,0.0,43
TXX5Q,C,2015-06-01,0.0,0.0,95
TXQ0T,C,2015-06-01,0.0,0.0,91
TXX00,E,2015-06-01,0.0,0.0,50
TXX06,E,2015-06-01,0.0,0.0,39
TXXX0,E,2015-06-01,0.0,0.0,48
TXZ06,E,2015-06-01,0.0,0.0,59
TXX00,B,2015-06-01,0.0,0.0,29
TXX06,B,2015-06-01,0.0,0.0,38
TXXX0,B,2015-06-01,0.0,0.0,35
TXZ06,B,2015-06-01,0.0,0.0,41
TXX00,A,2015-06-01,0.0,0.0,2
TXX06,A,2015-06-01,0.0,0.0,2
TXX00,C,2015-06-01,0.0,0.0,90
TXX06,C,2015-06-01,0.0,0.0,91
TXXX0,C,2015-06-01,0.0,0.0,86
TXZ06,C,2015-06-01,0.0,0.0,93
TXX00,F,2015-06-01,0.0,0.0,2
TXQT7,E,2015-06-01,0.0,0.0,55
TXQTZ,E,2015-06-01,0.0,0.0,55
TXQT7,B,2015-06-01,0.0,0.0,47
TXQTZ,B,2015-06-01,0.0,0.0,48
TXQQX,C,2015-06-01,0.0,0.0,46
TXQT7,C,2015-06-01,0.0,0.0,91
TXQTZ,C,2015-06-01,0.0,0.0,94
TXQTZ,D,2015-06-01,0.0,0.0,4
TXX5Q,E,2015-06-08,0.0,0.0,56
TXQ0T,E,2015-06-08,0.0,0.0,62
TXX5Q,B,2015-06-08,0.0,0.0,29
TXQ0T,B,2015-06-08,0.0,0.0,25
TXX5Q,A,2015-06-08,0.0,0.0,58
TXQ0T,A,2015-06-08,0.0,0.0,51
TXX5Q,C,2015-06-08,0.0,0.0,97
TXQ0T,C,2015-06-08,0.0,0.0,92
TXX00,E,2015-06-08,0.0,0.0,55
TXX06,E,2015-06-08,0.0,0.0,50
TXXX0,E,2015-06-08,0.0,0.0,51
TXZ06,E,2015-06-08,0.0,0.0,65
TXX00,B,2015-06-08,0.0,0.0,36
TXX06,B,2015-06-08,0.0,0.0,33
TXXX0,B,2015-06-08,0.0,0.0,32
TXZ06,B,2015-06-08,0.0,0.0,43
TXX00,A,2015-06-08,0.0,0.0,1
TXX06,A,2015-06-08,0.0,0.0,1
TXX00,C,2015-06-08,0.0,0.0,88
TXX06,C,2015-06-08,0.0,0.0,90
TXXX0,C,2015-06-08,0.0,0.0,87
TXZ06,C,2015-06-08,0.0,0.0,92
TXQT7,E,2015-06-08,0.0,0.0,57
TXQTZ,E,2015-06-08,0.0,0.0,57
TXQT7,B,2015-06-08,0.0,0.0,46
TXQTZ,B,2015-06-08,0.0,0.0,42
TXQQX,C,2015-06-08,0.0,0.0,38
TXQT7,C,2015-06-08,0.0,0.0,80
TXQTZ,C,2015-06-08,0.0,0.0,86
TXX5Q,E,2015-06-15,0.0,0.0,65
TXQ0T,E,2015-06-15,0.0,0.0,61
TXX5Q,B,2015-06-15,0.0,0.0,25
TXQ0T,B,2015-06-15,0.0,0.0,25
TXX5Q,A,2015-06-15,0.0,0.0,27
TXQ0T,A,2015-06-15,0.0,0.0,59
TXX5Q,C,2015-06-15,0.0,0.0,94
TXQ0T,C,2015-06-15,0.0,0.0,92
TXX00,E,2015-06-15,0.0,0.0,57
TXX06,E,2015-06-15,0.0,0.0,64
TXXX0,E,2015-06-15,0.0,0.0,66
TXZ06,E,2015-06-15,0.0,0.0,75
TXX00,B,2015-06-15,0.0,0.0,31
TXX06,B,2015-06-15,0.0,0.0,27
TXXX0,B,2015-06-15,0.0,0.0,40
TXZ06,B,2015-06-15,0.0,0.0,41
TXX00,A,2015-06-15,0.0,0.0,1
TXX06,A,2015-06-15,0.0,0.0,1
TXX00,C,2015-06-15,0.0,0.0,95
TXX06,C,2015-06-15,0.0,0.0,95
TXXX0,C,2015-06-15,0.0,0.0,91
TXZ06,C,2015-06-15,0.0,0.0,89
TXZ06,D,2015-06-15,0.0,0.0,1
TXQT7,E,2015-06-15,0.0,0.0,68
TXQTZ,E,2015-06-15,0.0,0.0,63
TXQT7,B,2015-06-15,0.0,0.0,42
TXQTZ,B,2015-06-15,0.0,0.0,48
TXQQX,C,2015-06-15,0.0,0.0,45
TXQT7,C,2015-06-15,0.0,0.0,79
TXQTZ,C,2015-06-15,0.0,0.0,87
TXX5Q,E,2015-06-22,0.0,0.0,52
TXQ0T,E,2015-06-22,0.0,0.0,50
TXX5Q,B,2015-06-22,0.0,0.0,33
TXQ0T,B,2015-06-22,0.0,0.0,22
TXX5Q,A,2015-06-22,0.0,0.0,40
TXQ0T,A,2015-06-22,0.0,0.0,72
TXX5Q,C,2015-06-22,0.0,0.0,94
TXQ0T,C,2015-06-22,0.0,0.0,89
TXX00,E,2015-06-22,0.0,0.0,54
TXX06,E,2015-06-22,0.0,0.0,51
TXXX0,E,2015-06-22,0.0,0.0,61
TXZ06,E,2015-06-22,0.0,0.0,63
TXX00,B,2015-06-22,0.0,0.0,37
TXX06,B,2015-06-22,0.0,0.0,33
TXXX0,B,2015-06-22,0.0,0.0,33
TXZ06,B,2015-06-22,0.0,0.0,37
TXX00,C,2015-06-22,0.0,0.0,88
TXX06,C,2015-06-22,0.0,0.0,88
TXXX0,C,2015-06-22,0.0,0.0,89
TXZ06,C,2015-06-22,0.0,0.0,91
TXX00,D,2015-06-22,0.0,0.0,1
TXZ06,D,2015-06-22,0.0,0.0,1
TXQT7,E,2015-06-22,113956.11,0.0,60
TXQTZ,E,2015-06-22,113956.11,0.0,61
TXQT7,B,2015-06-22,113956.11,0.0,39
TXQTZ,B,2015-06-22,113956.11,0.0,48
TXQQX,C,2015-06-22,113956.11,0.0,40
TXQT7,C,2015-06-22,113956.11,0.0,80
TXQTZ,C,2015-06-22,113956.11,0.0,88
TXX5Q,E,2015-06-29,0.0,0.0,53
TXQ0T,E,2015-06-29,0.0,0.0,46
TXX5Q,B,2015-06-29,0.0,0.0,31
TXQ0T,B,2015-06-29,0.0,0.0,29
TXX5Q,A,2015-06-29,0.0,0.0,42
TXQ0T,A,2015-06-29,0.0,0.0,64
TXX5Q,C,2015-06-29,0.0,0.0,94
TXQ0T,C,2015-06-29,0.0,0.0,89
TXX00,E,2015-06-29,0.0,0.0,50
TXX06,E,2015-06-29,0.0,0.0,50
TXXX0,E,2015-06-29,0.0,0.0,58
TXZ06,E,2015-06-29,0.0,0.0,63
TXX00,B,2015-06-29,0.0,0.0,34
TXX06,B,2015-06-29,0.0,0.0,26
TXXX0,B,2015-06-29,0.0,0.0,43
TXZ06,B,2015-06-29,0.0,0.0,44
TXX00,A,2015-06-29,0.0,0.0,1
TXX06,A,2015-06-29,0.0,0.0,1
TXX00,C,2015-06-29,0.0,0.0,87
TXX06,C,2015-06-29,0.0,0.0,88
TXXX0,C,2015-06-29,0.0,0.0,89
TXZ06,C,2015-06-29,0.0,0.0,91
TXX00,D,2015-06-29,0.0,0.0,1
TXZ06,D,2015-06-29,0.0,0.0,1
TXQT7,E,2015-06-29,0.0,0.0,55
TXQTZ,E,2015-06-29,0.0,0.0,55
TXQT7,B,2015-06-29,0.0,0.0,43
TXQTZ,B,2015-06-29,0.0,0.0,48
TXQT7,A,2015-06-29,0.0,0.0,4
TXQQX,C,2015-06-29,0.0,0.0,45
TXQT7,C,2015-06-29,0.0,0.0,80
TXQTZ,C,2015-06-29,0.0,0.0,86
TXQT7,F,2015-06-29,0.0,0.0,1
TXX5Q,E,2015-07-06,0.0,0.0,54
TXQ0T,E,2015-07-06,0.0,0.0,57
TXX5Q,B,2015-07-06,0.0,0.0,29
TXQ0T,B,2015-07-06,0.0,0.0,23
TXX5Q,A,2015-07-06,0.0,0.0,65
TXQ0T,A,2015-07-06,0.0,0.0,55
TXX5Q,C,2015-07-06,0.0,0.0,95
TXQ0T,C,2015-07-06,0.0,0.0,92
TXX00,E,2015-07-06,0.0,0.0,42
TXX06,E,2015-07-06,0.0,0.0,50
TXXX0,E,2015-07-06,0.0,0.0,50
TXZ06,E,2015-07-06,0.0,0.0,66
TXX00,B,2015-07-06,0.0,0.0,31
TXX06,B,2015-07-06,0.0,0.0,30
TXXX0,B,2015-07-06,0.0,0.0,37
TXZ06,B,2015-07-06,0.0,0.0,42
TXX00,A,2015-07-06,0.0,0.0,1
TXX06,A,2015-07-06,0.0,0.0,1
TXX00,C,2015-07-06,0.0,0.0,91
TXX06,C,2015-07-06,0.0,0.0,89
TXXX0,C,2015-07-06,0.0,0.0,87
TXZ06,C,2015-07-06,0.0,0.0,92
TXX00,D,2015-07-06,0.0,0.0,1
TXZ06,D,2015-07-06,0.0,0.0,1
TXQT7,E,2015-07-06,99638.98,0.0,63
TXQTZ,E,2015-07-06,99638.98,0.0,63
TXQT7,B,2015-07-06,99638.98,0.0,29
TXQTZ,B,2015-07-06,99638.98,0.0,34
TXQQX,C,2015-07-06,99638.98,0.0,39
TXQT7,C,2015-07-06,99638.98,0.0,81
TXQTZ,C,2015-07-06,99638.98,0.0,88
TXX5Q,E,2015-07-13,0.0,0.0,51
TXQ0T,E,2015-07-13,0.0,0.0,47
TXX5Q,B,2015-07-13,0.0,0.0,26
TXQ0T,B,2015-07-13,0.0,0.0,21
TXX5Q,A,2015-07-13,0.0,0.0,63
TXQ0T,A,2015-07-13,0.0,0.0,39
TXX5Q,C,2015-07-13,0.0,0.0,93
TXQ0T,C,2015-07-13,0.0,0.0,92
TXX00,E,2015-07-13,0.0,0.0,41
TXX06,E,2015-07-13,0.0,0.0,52
TXXX0,E,2015-07-13,0.0,0.0,48
TXZ06,E,2015-07-13,0.0,0.0,57
TXX00,B,2015-07-13,0.0,0.0,30
TXX06,B,2015-07-13,0.0,0.0,28
TXXX0,B,2015-07-13,0.0,0.0,35
TXZ06,B,2015-07-13,0.0,0.0,36
TXX00,A,2015-07-13,0.0,0.0,1
TXX06,A,2015-07-13,0.0,0.0,1
TXX00,C,2015-07-13,0.0,0.0,90
TXX06,C,2015-07-13,0.0,0.0,87
TXXX0,C,2015-07-13,0.0,0.0,88
TXZ06,C,2015-07-13,0.0,0.0,91
TXX00,D,2015-07-13,0.0,0.0,1
TXX06,D,2015-07-13,0.0,0.0,1
TXZ06,D,2015-07-13,0.0,0.0,1
TXQT7,E,2015-07-13,0.0,0.0,57
TXQTZ,E,2015-07-13,0.0,0.0,52
TXQT7,B,2015-07-13,0.0,0.0,35
TXQTZ,B,2015-07-13,0.0,0.0,39
TXQT7,A,2015-07-13,0.0,0.0,2
TXQTZ,A,2015-07-13,0.0,0.0,3
TXQQX,C,2015-07-13,0.0,0.0,47
TXQT7,C,2015-07-13,0.0,0.0,80
TXQTZ,C,2015-07-13,0.0,0.0,84
TXQQX,F,2015-07-13,0.0,0.0,1
TXX5Q,E,2015-07-20,0.0,0.0,40
TXQ0T,E,2015-07-20,0.0,0.0,43
TXX5Q,B,2015-07-20,0.0,0.0,32
TXQ0T,B,2015-07-20,0.0,0.0,29
TXX5Q,A,2015-07-20,0.0,0.0,54
TXQ0T,A,2015-07-20,0.0,0.0,23
TXX5Q,C,2015-07-20,0.0,0.0,94
TXQ0T,C,2015-07-20,0.0,0.0,91
TXX00,E,2015-07-20,0.0,0.0,40
TXX06,E,2015-07-20,0.0,0.0,41
TXXX0,E,2015-07-20,0.0,0.0,47
TXZ06,E,2015-07-20,0.0,0.0,54
TXX00,B,2015-07-20,0.0,0.0,26
TXX06,B,2015-07-20,0.0,0.0,37
TXXX0,B,2015-07-20,0.0,0.0,19
TXZ06,B,2015-07-20,0.0,0.0,38
TXX00,A,2015-07-20,0.0,0.0,1
TXX00,C,2015-07-20,0.0,0.0,91
TXX06,C,2015-07-20,0.0,0.0,90
TXXX0,C,2015-07-20,0.0,0.0,87
TXZ06,C,2015-07-20,0.0,0.0,92
TXX06,D,2015-07-20,0.0,0.0,1
TXZ06,D,2015-07-20,0.0,0.0,1
TXQT7,E,2015-07-20,127886.14,0.0,49
TXQTZ,E,2015-07-20,127886.14,0.0,46
TXQT7,B,2015-07-20,127886.14,0.0,32
TXQTZ,B,2015-07-20,127886.14,0.0,44
TXQT7,A,2015-07-20,127886.14,0.0,16
TXQTZ,A,2015-07-20,127886.14,0.0,4
TXQQX,C,2015-07-20,127886.14,0.0,41
TXQT7,C,2015-07-20,127886.14,0.0,82
TXQTZ,C,2015-07-20,127886.14,0.0,89
TXX5Q,E,2015-07-27,0.0,0.0,51
TXQ0T,E,2015-07-27,0.0,0.0,46
TXX5Q,B,2015-07-27,0.0,0.0,29
TXQ0T,B,2015-07-27,0.0,0.0,30
TXX5Q,A,2015-07-27,0.0,0.0,54
TXQ0T,A,2015-07-27,0.0,0.0,21
TXX5Q,C,2015-07-27,0.0,0.0,96
TXQ0T,C,2015-07-27,0.0,0.0,94
TXX00,E,2015-07-27,0.0,0.0,41
TXX06,E,2015-07-27,0.0,0.0,46
TXXX0,E,2015-07-27,0.0,0.0,23
TXZ06,E,2015-07-27,0.0,0.0,26
TXX00,B,2015-07-27,0.0,0.0,32
TXX06,B,2015-07-27,0.0,0.0,43
TXXX0,B,2015-07-27,0.0,0.0,35
TXZ06,B,2015-07-27,0.0,0.0,30
TXX00,A,2015-07-27,0.0,0.0,1
TXX06,A,2015-07-27,0.0,0.0,1
TXX00,C,2015-07-27,0.0,0.0,94
TXX06,C,2015-07-27,0.0,0.0,91
TXXX0,C,2015-07-27,0.0,0.0,86
TXZ06,C,2015-07-27,0.0,0.0,94
TXX00,D,2015-07-27,0.0,0.0,1
TXZ06,D,2015-07-27,0.0,0.0,1
TXQT7,E,2015-07-27,0.0,0.0,50
TXQTZ,E,2015-07-27,0.0,0.0,49
TXQT7,B,2015-07-27,0.0,0.0,45
TXQTZ,B,2015-07-27,0.0,0.0,47
TXQT7,A,2015-07-27,0.0,0.0,15
TXQTZ,A,2015-07-27,0.0,0.0,4
TXQQX,C,2015-07-27,0.0,0.0,46
TXQT7,C,2015-07-27,0.0,0.0,92
TXQTZ,C,2015-07-27,0.0,0.0,94
TXQQX,F,2015-07-27,0.0,0.0,1
TXQTZ,F,2015-07-27,0.0,0.0,1
TXX5Q,E,2015-08-03,0.0,0.0,47
TXQ0T,E,2015-08-03,0.0,0.0,48
TXX5Q,B,2015-08-03,0.0,0.0,28
TXQ0T,B,2015-08-03,0.0,0.0,19
TXX5Q,A,2015-08-03,0.0,0.0,41
TXQ0T,A,2015-08-03,0.0,0.0,33
TXX5Q,C,2015-08-03,0.0,0.0,94
TXQ0T,C,2015-08-03,0.0,0.0,87
TXX00,E,2015-08-03,0.0,0.0,45
TXX06,E,2015-08-03,0.0,0.0,48
TXXX0,E,2015-08-03,0.0,0.0,48
TXZ06,E,2015-08-03,0.0,0.0,17
TXX00,B,2015-08-03,0.0,0.0,39
TXX06,B,2015-08-03,0.0,0.0,21
TXXX0,B,2015-08-03,0.0,0.0,30
TXZ06,B,2015-08-03,0.0,0.0,27
TXX00,A,2015-08-03,0.0,0.0,1
TXX06,A,2015-08-03,0.0,0.0,1
TXX00,C,2015-08-03,0.0,0.0,91
TXX06,C,2015-08-03,0.0,0.0,90
TXXX0,C,2015-08-03,0.0,0.0,89
TXZ06,C,2015-08-03,0.0,0.0,91
TXZ06,D,2015-08-03,0.0,0.0,1
TXQT7,E,2015-08-03,0.0,0.0,49
TXQTZ,E,2015-08-03,0.0,0.0,47
TXQT7,B,2015-08-03,0.0,0.0,29
TXQTZ,B,2015-08-03,0.0,0.0,33
TXQT7,A,2015-08-03,0.0,0.0,17
TXQTZ,A,2015-08-03,0.0,0.0,11
TXQQX,C,2015-08-03,0.0,0.0,43
TXQT7,C,2015-08-03,0.0,0.0,81
TXQTZ,C,2015-08-03,0.0,0.0,88
TXX5Q,E,2015-08-10,0.0,0.0,52
TXQ0T,E,2015-08-10,0.0,0.0,45
TXX5Q,B,2015-08-10,0.0,0.0,23
TXQ0T,B,2015-08-10,0.0,0.0,20
TXX5Q,A,2015-08-10,0.0,0.0,33
TXQ0T,A,2015-08-10,0.0,0.0,41
TXX5Q,C,2015-08-10,0.0,0.0,92
TXQ0T,C,2015-08-10,0.0,0.0,89
TXX00,E,2015-08-10,0.0,0.0,47
TXX06,E,2015-08-10,0.0,0.0,54
TXXX0,E,2015-08-10,0.0,0.0,50
TXZ06,E,2015-08-10,0.0,0.0,17
TXX00,B,2015-08-10,0.0,0.0,20
TXX06,B,2015-08-10,0.0,0.0,23
TXXX0,B,2015-08-10,0.0,0.0,37
TXZ06,B,2015-08-10,0.0,0.0,31
TXX00,A,2015-08-10,0.0,0.0,1
TXX00,C,2015-08-10,0.0,0.0,91
TXX06,C,2015-08-10,0.0,0.0,88
TXXX0,C,2015-08-10,0.0,0.0,87
TXZ06,C,2015-08-10,0.0,0.0,92
TXZ06,D,2015-08-10,0.0,0.0,1
TXQT7,E,2015-08-10,0.0,0.0,53
TXQTZ,E,2015-08-10,0.0,0.0,57
TXQT7,B,2015-08-10,0.0,0.0,28
TXQTZ,B,2015-08-10,0.0,0.0,36
TXQT7,A,2015-08-10,0.0,0.0,7
TXQTZ,A,2015-08-10,0.0,0.0,5
TXQQX,C,2015-08-10,0.0,0.0,38
TXQT7,C,2015-08-10,0.0,0.0,80
TXQTZ,C,2015-08-10,0.0,0.0,86
TXX5Q,E,2015-08-17,0.0,0.0,58
TXQ0T,E,2015-08-17,0.0,0.0,53
TXX5Q,B,2015-08-17,0.0,0.0,20
TXQ0T,B,2015-08-17,0.0,0.0,28
TXX5Q,A,2015-08-17,0.0,0.0,50
TXQ0T,A,2015-08-17,0.0,0.0,50
TXX5Q,C,2015-08-17,0.0,0.0,91
TXQ0T,C,2015-08-17,0.0,0.0,88
TXX00,E,2015-08-17,0.0,0.0,53
TXX06,E,2015-08-17,0.0,0.0,50
TXXX0,E,2015-08-17,0.0,0.0,54
TXZ06,E,2015-08-17,0.0,0.0,57
TXX00,B,2015-08-17,0.0,0.0,20
TXX06,B,2015-08-17,0.0,0.0,22
TXXX0,B,2015-08-17,0.0,0.0,35
TXZ06,B,2015-08-17,0.0,0.0,30
TXX00,A,2015-08-17,0.0,0.0,1
TXX00,C,2015-08-17,0.0,0.0,91
TXX06,C,2015-08-17,0.0,0.0,89
TXXX0,C,2015-08-17,0.0,0.0,86
TXZ06,C,2015-08-17,0.0,0.0,92
TXX00,D,2015-08-17,0.0,0.0,1
TXXX0,F,2015-08-17,0.0,0.0,1
TXQT7,E,2015-08-17,0.0,0.0,62
TXQTZ,E,2015-08-17,0.0,0.0,58
TXQT7,B,2015-08-17,0.0,0.0,28
TXQTZ,B,2015-08-17,0.0,0.0,28
TXQTZ,A,2015-08-17,0.0,0.0,5
TXQQX,C,2015-08-17,0.0,0.0,45
TXQT7,C,2015-08-17,0.0,0.0,78
TXQTZ,C,2015-08-17,0.0,0.0,86
TXX5Q,E,2015-08-24,0.0,0.0,46
TXQ0T,E,2015-08-24,0.0,0.0,51
TXX5Q,B,2015-08-24,0.0,0.0,31
TXQ0T,B,2015-08-24,0.0,0.0,23
TXX5Q,A,2015-08-24,0.0,0.0,42
TXQ0T,A,2015-08-24,0.0,0.0,58
TXX5Q,C,2015-08-24,0.0,0.0,90
TXQ0T,C,2015-08-24,0.0,0.0,88
TXX00,E,2015-08-24,0.0,0.0,52
TXX06,E,2015-08-24,0.0,0.0,48
TXXX0,E,2015-08-24,0.0,0.0,47
TXZ06,E,2015-08-24,0.0,0.0,60
TXX00,B,2015-08-24,0.0,0.0,33
TXX06,B,2015-08-24,0.0,0.0,26
TXXX0,B,2015-08-24,0.0,0.0,28
TXZ06,B,2015-08-24,0.0,0.0,32
TXX00,A,2015-08-24,0.0,0.0,1
TXX00,C,2015-08-24,0.0,0.0,88
TXX06,C,2015-08-24,0.0,0.0,89
TXXX0,C,2015-08-24,0.0,0.0,85
TXZ06,C,2015-08-24,0.0,0.0,92
TXZ06,D,2015-08-24,0.0,0.0,1
TXQT7,E,2015-08-24,0.0,0.0,54
TXQTZ,E,2015-08-24,0.0,0.0,54
TXQT7,B,2015-08-24,0.0,0.0,31
TXQTZ,B,2015-08-24,0.0,0.0,39
TXQTZ,A,2015-08-24,0.0,0.0,5
TXQQX,C,2015-08-24,0.0,0.0,39
